msndate,country_flying_mission,tgt_country,tgt_location,tgt_type,tgt_industry,aircraft_name,latitude,longitude
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
7/24/1945,usa,china,shanghai,kiangwan airdrome,,b24,31.23333333,121.5
1/7/1945,usa,philippine islands,grace park,grace park airdrome,,b24,14.66666667,121.0
7/15/1943,usa,aleutian islands,kiska island,aa battery,,b25,52.0,177.5
8/3/1944,usa,burma,mohnyin,marshalling yard,,b25,24.78333333,96.36666667
2/19/1945,usa,burma,chauk,aa position,,b25,20.9,98.81666667
3/23/1944,usa,solomon islands,12 55 s 164 3,unidentified target,,b25,-12.91666667,164.5
3/10/1945,usa,philippine islands,mt balidbiran,unidentified target,,p38,14.65,121.2833333
5/18/1944,usa,new guinea,bosnek,supply area,,b24,-1.166666667,136.25
6/27/1943,usa,aleutian islands,kiska island,aa battery,,b25,52.0,177.5
11/24/1944,usa,burma,lashie,storage area,,b25,22.979477,97.75255
12/12/1944,usa,philippine islands,legaspi,airdrome,,b24,13.16666667,123.75
12/27/1944,usa,burma,prome,dumps,,b24,18.81666667,95.21666667
8/22/1943,usa,solomon islands,vella lavella,rivouac area,,b25,-7.716666667,156.6666667
9/26/1943,usa,burma,kyaukse,unidentified,,b25,21.6,96.13333333
10/22/1943,usa,new guinea,finkschhafen,unidentified target,,b25,-6.5,147.8333333
8/14/1944,usa,china,sienning,unidentified target,,b25,29.91666667,114.3333333
12/2/1943,usa,bismark archipelago,gasmata,plantation area,,b24,-6.333333333,150.3333333
2/14/1944,usa,caroline islands,ponape island,airfield,,b24,7.0,158.4166667
2/29/1944,usa,new guinea,erima,anti aircraft positi,,a20,-5.416666667,145.75
10/2/1944,usa,china,pingnam,center of town,,b25,27.022484,119.0414
10/27/1944,usa,burma,pakokku,stores area,,b25,21.33333333,95.1
4/22/1944,usa,new guinea,hatzfeldt,harbor,,p70,-4.383333333,145.2
5/5/1944,usa,new guinea,kairiru,unidentified target,,p70,-3.333333333,143.5833333
11/18/1944,usa,burma,lashio,road,,b25,22.93333333,97.75
11/24/1944,usa,borneo,borneo,unidentified target,,b24,0.01,114.01
12/22/1944,usa,borneo,borneo,unidentified target,,b24,0.01,114.01
12/26/1944,usa,celebes islands,tarakian island,tank farm,,b24,-0.552631,127.2666667
1/6/1943,usa,new guinea,sanananda roads,unidentified target,,b25,-8.666666667,148.4166667
12/31/1944,usa,celebes islands,ambesia,airdrome,,b24,0.516666667,120.6
12/31/1944,usa,borneo,borneo,unidentified target,,b24,0.01,114.01
1/4/1945,usa,philippine islands,clark field,af installations,,b24,15.16666667,120.5833333
1/7/1945,usa,philippine islands,grace park,grace park airdrome,,b24,14.66666667,121.0
1/16/1945,usa,volcano and bonin islands,iwo jima,dispersal area,,b24,24.78333333,141.3166667
7/6/1944,usa,new guinea,mokmer,unidentified target,,b25,-1.166666667,136.1666667
2/23/1945,usa,germany,crailsheim,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,49.15,10.12
2/23/1945,usa,germany,crailsheim,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,49.15,10.12
2/23/1945,usa,germany,horrem,railroad bridges,"""rr installations,  tracks,  marshalling yards,  and stations""",b26,51.1,6.81
2/23/1945,usa,germany,horrem,railroad bridges,"""rr installations,  tracks,  marshalling yards,  and stations""",b26,51.1,6.81
2/23/1945,usa,germany,nurnberg,unidentified target,unidentified targets,b17,49.45,11.08
2/23/1945,usa,germany,nurnberg,unidentified target,unidentified targets,b17,49.45,11.08
2/23/1945,usa,germany,nurnberg,unidentified target,unidentified targets,b17,49.45,11.08
1/19/1945,usa,volcano and bonin islands,iwo jima,dispersal area,,b24,24.78333333,141.3166667
7/4/1943,usa,burma,meiktila,barracks,,b25,20.91666667,95.83333333
3/25/1945,usa,burma,laihka,unidentified target,,b25,21.26666667,97.66666667
7/6/1944,usa,burma,mohnyin,jap hdqs,,b25,24.78333333,96.36666667
6/1/1945,usa,formosa and ryukyu islands,takao,dock,,b24,22.63333333,120.2833333
12/4/1943,usa,marshall islands,milli island,barracks,,b24,6.083333333,171.7333333
3/14/1945,usa,burma,laihka,troops,,b25,21.26666667,97.66666667
6/5/1944,usa,burma,lashio,warehouse,,b24,22.93333333,97.75
8/12/1943,usa,solomon islands,kolombangara is,jap headquarters,,b17,-8.0,157.0833333
6/27/1944,usa,solomon islands,nauru island,enemy installations,,b25,-8.283333333,157.2166667
11/15/1944,usa,celebes islands,tanamon,supply area,,b25,1.05,124.3
8/19/1943,usa,burma,myingyan,warehouses,,b25,21.45,95.38333333
8/5/1944,usa,burma,wanling,unidentified target,,b25,21.01666667,98.06666667
10/16/1943,usa,bismark archipelago,cape gloucester,supply dump,,b24,-5.416666667,148.4166667
1/12/1944,usa,thailand or siam,bangkok,railroad yards,,b24,13.7,100.5
9/11/1944,usa,burma,wanling,storm and troop stat,,b24,21.01666667,98.06666667
9/18/1944,usa,china,linling,area,,b25,26.25,111.5333333
9/20/1944,usa,china,cheng tai,railroad bridge,,b25,38.88333333,113.15
5/29/1944,usa,caroline islands,truk island,unidentified target,,b24,7.5,151.8333333
6/10/1944,usa,caroline islands,truk island,unidentified target,,b24,7.5,151.8333333
7/6/1944,usa,burma,mohnyin,town,,b25,24.78333333,96.36666667
2/23/1945,,germany,crailsheim,unidentified target,unidentified targets,b17,49.15,10.12
2/23/1945,,germany,crailsheim,unidentified target,unidentified targets,b17,49.15,10.12
2/23/1945,,germany,crailsheim,unidentified target,unidentified targets,b17,49.15,10.12
2/23/1945,,germany,kitzingen,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,49.75,10.17
2/23/1945,,germany,steinau,r r jction,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,53.65,10.65
2/23/1945,,germany,48 40 n 010 20 e,unidentified target,unidentified targets,b17,48.67,10.33
2/23/1945,,germany,48 40 n 010 20 e,unidentified target,unidentified targets,b17,48.67,10.33
2/23/1945,,germany,49 40 n 010 40 e,bridge,bridges,b24,49.67,10.67
3/15/1944,usa,new guinea,kairiru,anti aricraft positi,,b25,-3.333333333,143.5833333
12/4/1943,usa,burma,kaungkasi,troop concentrations,,b25,24.11666667,94.95
11/1/1944,usa,philippine islands,alicante,airdrome,,b24,10.91666667,123.0
3/15/1945,usa,philippine islands,baguio,ground suprort,,b24,16.41666667,120.5833333
5/30/1944,usa,china,lungling,warehouses,,b25,24.63333333,98.83333333
11/12/1943,usa,new guinea,kiari,bivouac area,,b25,-6.0,147.1666667
3/24/1944,usa,burma,shwebo,railroad yards,,b25,22.58333333,95.66666667
6/26/1944,usa,china,tengchung,supplies,,b25,25.01666667,98.48333333
11/30/1943,usa,bismark archipelago,gasmata,unidentified target,,b24,-6.333333333,150.3333333
8/22/1944,usa,palau islands,yap island,dispersal area,,b24,9.533333333,138.1333333
1/5/1944,usa,bismark archipelago,lae,supply dump,,b25,-6.75,147.0
10/13/1944,usa,burma,hsenwi,gas dump,,b25,23.3,97.96666667
3/28/1944,usa,caroline islands,eten island,grounded aircraft,,b24,7.35,151.8833333
11/14/1944,usa,burma,sagaing,warehouses,,b25,21.88333333,95.98333333
10/15/1943,usa,new guinea,peschel point,wooded area,,b26,-5.916666667,147.1666667
2/3/1944,usa,bismark archipelago,lindenhafen,plant,,b24,-6.216666667,150.4666667
3/8/1945,usa,philippine islands,tuguegarao,airdrome,,p47,17.66666667,121.75
3/10/1945,usa,philippine islands,wawa,unidentified target,,p47,14.75,121.1666667
2/19/1944,usa,caroline islands,ponape island,unidentified target,,b24,7.0,158.4166667
2/23/1944,usa,marshall islands,kusaie island,unidentified target,,b24,5.333333333,162.9666667
4/23/1945,usa,burma,nyaunglebin,stores,,b25,17.93333333,96.75
7/3/1945,usa,borneo,oelin,airdrome,,b24,-3.45,114.75
7/15/1944,usa,china,mangshih,warehouse,,b25,24.45,98.58333333
11/23/1944,usa,burma,lashio,unidentified target,,b25,22.93333333,97.75
12/19/1943,usa,marshall islands,taroa island,shipping,,b24,8.7,171.2166667
12/17/1944,usa,burma,sinoe,stores area,,b25,18.95,95.21666667
10/12/1944,usa,burma,myittha,railroad bridge,,b25,21.41666667,96.13333333
12/14/1944,usa,burma,mongmit,supplies,,b25,23.11666667,96.66666667
11/19/1944,usa,burma,sagaing,railroad yards,,b25,21.88333333,95.98333333
8/16/1944,usa,china,mangshih,unidentified target,,b25,24.45,98.58333333
9/11/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
12/19/1943,usa,marshall islands,milli island,unidentified target,,b24,6.083333333,171.7333333
9/15/1944,usa,china,chuangsien,area,,b25,25.7,111.1
9/28/1944,usa,china,shangchientow,unidentified target,,b25,25.85,110.7166667
11/1/1944,usa,philippine islands,alicante,airdrome,,b24,10.91666667,123.0
9/11/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
5/12/1944,usa,china,tengchung,military headquarter,,b25,25.01666667,98.48333333
8/12/1944,usa,burma,sagaing,railroad yards,,b25,21.88333333,95.98333333
11/29/1943,usa,burma,sagaing,rolling stock,,b25,21.88333333,95.98333333
9/11/1943,usa,france,beaumdnt le roger,airdrome,air fields and airdromes,b26,49.07,0.78
9/11/1943,usa,france,beaumdnt le roger,airdrome,air fields and airdromes,b26,49.07,0.78
9/11/1943,,france,seine inferieure,,ship building,b26,49.67,1.0
9/11/1943,,france,seine inferieure,,ship building,b26,49.67,1.0
9/11/1943,usa,italy,benevento,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,41.13,14.75
9/11/1943,usa,italy,benevento,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,41.13,14.75
9/11/1943,usa,italy,benevento,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,41.13,14.75
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,benevento,bridge,bridges,b17,41.13,14.75
9/11/1943,usa,italy,colobaro,motor trans,highways and vehicles,b25,40.23,16.47
9/11/1943,usa,italy,colobaro,motor trans,highways and vehicles,b25,40.23,16.47
9/11/1943,usa,italy,isernia,r r junction,"""rr installations,  tracks,  marshalling yards,  and stations""",b26,41.6,14.23
9/11/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/11/1943,usa,italy,isernia,r r junction,"""rr installations,  tracks,  marshalling yards,  and stations""",b26,41.6,14.23
9/11/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/11/1943,usa,italy,mignano,highway,highways and vehicles,b26,41.38,13.97
9/11/1943,usa,italy,mignano,highway,highways and vehicles,b26,41.38,13.97
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/11/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/11/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/11/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/11/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/11/1943,usa,italy,corleto,road,highways and vehicles,b25,40.37,16.03
9/11/1943,usa,italy,corleto,road,highways and vehicles,b25,40.37,16.03
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,usa,italy,auletta,road junction,highways and vehicles,b25,40.57,15.43
9/11/1943,,italy,castelnuova di port,road junction,highways and vehicles,b25,42.12,12.48
9/11/1943,,italy,castelnuova di port,road junction,highways and vehicles,b25,42.12,12.48
11/14/1944,usa,burma,sagaing,warehouses,,b25,21.88333333,95.98333333
4/27/1945,usa,burma,prome,dumps,,b25,18.81666667,95.21666667
9/11/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
9/11/1943,usa,solomon islands,kahili,airdrome,,b24,-6.8,155.7833333
9/11/1943,usa,solomon islands,vila,airdrome,,b25,-8.133333333,157.15
9/11/1943,usa,solomon islands,vila,unidentified target,,b25,-8.133333333,157.15
9/11/1943,usa,solomon islands,vila,airdrome,,b24,-8.133333333,157.15
9/12/1943,usa,burma,meiktila,barracks,,b25,20.91666667,95.83333333
9/12/1943,usa,italy,cosenza,,,a36,39.27,16.25
9/12/1943,usa,italy,sapri,,,a36,40.07,15.63
10/14/1943,usa,new guinea,alexishafen,supply installations,,b26,-5.083333333,145.7833333
9/12/1943,usa,italy,cosenza,,,a36,39.27,16.25
2/17/1944,usa,caroline islands,truk island,unidentified target,,b24,7.5,151.8333333
8/14/1944,usa,china,lungling,unidentified target,,b25,24.63333333,98.83333333
11/25/1944,usa,french indo china,hochin,railroad yards,,b25,24.71666667,107.8
12/23/1943,usa,bismark archipelago,lae,unidentified target,,b17,-6.75,147.0
3/7/1945,usa,philippine islands,balete pass,troops,,b24,16.08333333,120.9166667
9/30/1944,usa,borneo,balik papan,unidentified target,,b24,-1.25,116.8333333
4/8/1944,usa,china,haiban island,unidentified target,,b24,19.0,110.0
10/27/1944,usa,burma,pakokku,stores area,,b25,21.33333333,95.1
5/20/1944,usa,burma,pahok,troops,,p51,23.8,96.9
12/26/1944,usa,burma,lewe,airfield,,b25,19.63333333,96.11666667
12/19/1943,usa,bismark archipelago,lae,unidentified target,,b25,-6.75,147.0
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,frosinone,airdrome,air fields and airdromes,b17,41.63,13.37
9/12/1943,usa,italy,mignano,rr bridges,bridges,b17,41.38,13.97
9/12/1943,usa,italy,benevento,bridge,bridges,b17,41.13,14.75
9/12/1943,usa,italy,corleto,road,highways and vehicles,b25,40.37,16.03
9/12/1943,usa,italy,corleto,road,highways and vehicles,b25,40.37,16.03
9/12/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/12/1943,usa,italy,isernia,road junction,highways and vehicles,b26,41.6,14.23
9/12/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/12/1943,usa,italy,ariano irpino,road,highways and vehicles,b25,41.15,15.07
9/12/1943,usa,italy,potenza,highway,highways and vehicles,b25,40.63,15.8
9/12/1943,usa,italy,potenza,highway,highways and vehicles,b25,40.63,15.8
9/12/1943,usa,italy,potenza,highway,highways and vehicles,b25,40.63,15.8
9/12/1943,usa,italy,potenza,highway,highways and vehicles,b25,40.63,15.8
9/12/1943,usa,italy,potenza,highway,highways and vehicles,b25,40.63,15.8
9/12/1943,usa,italy,potenza,highway,highways and vehicles,b25,40.63,15.8
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,halberstadt,airdrome,air fields and airdromes,b24,51.88,11.05
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,france,fiefs,,v - weapon launching sites,b17,50.5,2.33
8/5/1944,,france,fiefs,,v - weapon launching sites,b17,50.5,2.33
8/5/1944,,france,fiefs,,v - weapon launching sites,b17,50.5,2.33
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,dollbergen,oil ref,natural oil refineries,b17,52.42,10.18
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,great britain,france,brest,sub base,submarine pens and yards,lancaster,48.4,-4.5
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,,germany,nienburg,,oil storage facilities and other oil installations,b17,52.63,9.22
8/5/1944,great britain,france,st leu d esserent,town area,cities towns and urban areas,lancaster,49.22,2.42
8/5/1944,great britain,france,st leu d esserent,town area,cities towns and urban areas,lancaster,49.22,2.42
8/5/1944,great britain,france,st leu d esserent,town area,cities towns and urban areas,lancaster,49.22,2.42
8/5/1944,,france,st malo,,ports and harbors,b26,48.65,2.02
8/5/1944,,france,st malo,,ports and harbors,b26,48.65,2.02
8/5/1944,,france,le mans,,bridges,b26,48.0,0.2
8/5/1944,,france,le mans,,bridges,b26,48.0,0.2
8/5/1944,,france,connerre,,bridges,b26,48.07,0.5
8/5/1944,,france,connerre,,bridges,b26,48.07,0.5
8/5/1944,,france,laigle,,bridges,a20,48.77,0.63
8/5/1944,,france,laigle,,bridges,a20,48.77,0.63
8/5/1944,great britain,france,bordeaux,oilstorage depot,oil storage facilities and other oil installations,lancaster,44.83,-0.57
8/5/1944,great britain,france,bordeaux,oilstorage depot,oil storage facilities and other oil installations,lancaster,44.83,-0.57
8/5/1944,great britain,france,bordeaux,oilstorage depot,oil storage facilities and other oil installations,lancaster,44.83,-0.57
8/5/1944,,france,croisilles,,bridges,a20,50.2,2.88
8/5/1944,,france,croisilles,,bridges,a20,50.2,2.88
8/5/1944,,france,la puisaye,unientified target,unidentified targets,a20,48.6,0.97
8/5/1944,,france,la puisaye,unientified target,unidentified targets,a20,48.6,0.97
8/5/1944,great britain,france,st leu d esserent,town area,cities towns and urban areas,lancaster,49.22,2.42
8/5/1944,,france,monaco,,ships,a20,43.73,7.4
8/5/1944,,france,monaco,,ships,a20,43.73,7.4
8/5/1944,,france,monaco,,ships,a20,43.73,7.4
8/5/1944,,france,monaco,,ships,a20,43.73,7.4
8/5/1944,great britain,france,acquet,town area,cities towns and urban areas,light,50.23,2.07
8/5/1944,great britain,france,bassens,oil storage depot,oil storage facilities and other oil installations,lancaster,45.59,5.94
8/5/1944,great britain,france,bassens,oil storage depot,oil storage facilities and other oil installations,lancaster,45.59,5.94
8/5/1944,great britain,france,blaye,oil storage depot,oil storage facilities and other oil installations,lancaster,45.12,-0.67
8/5/1944,great britain,france,blaye,oil storage depot,oil storage facilities and other oil installations,lancaster,45.12,-0.67
8/5/1944,great britain,france,blaye,oil storage depot,oil storage facilities and other oil installations,lancaster,45.12,-0.67
8/5/1944,,germany,borkum,airdrome,air fields and airdromes,b24,53.6,6.67
8/5/1944,,germany,borkum,airdrome,air fields and airdromes,b24,53.6,6.67
8/5/1944,,germany,borkum,airdrome,air fields and airdromes,b24,53.6,6.67
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
8/5/1944,,germany,brunswick,querum aero engines,engine plants,b24,52.25,10.5
7/3/1944,usa,burma,myitkyina,warehouses,,p51,25.38333333,97.4
1/28/1945,usa,philippine islands,san quintin,town,,p38,16.0,120.8333333
11/3/1944,usa,burma,nawnghkio,airfield,,b25,22.316667,96.8
7/20/1945,usa,china,kaifeng,railroad yards,,b25,34.8,114.35
9/25/1944,usa,china,nanking,pukow railroad yards,,b24,32.11666667,118.7833333
10/25/1944,usa,burma,kalewa,fort white,,b25,23.2,94.3
11/14/1944,usa,burma,sagaing,warehouses,,b25,21.88333333,95.98333333
11/23/1944,usa,burma,lashio,stores,,b25,22.93333333,97.75
2/24/1945,usa,burma,kyauktalon,troops,,b25,21.91666667,95.76666667
12/8/1944,usa,burma,akyab,airdrome,,b25,20.15,92.9
1/27/1944,usa,bismark archipelago,lindenhafen,unidentified target,,b24,-6.216666667,150.4666667
10/2/1944,usa,china,pingnam,unidentified target,,b25,27.022484,119.0414
4/25/1944,usa,burma,mohnyin,troops,,b25,24.78333333,96.36666667
12/3/1944,usa,celebes islands,lolobata,airdrome,,b24,1.25,128.1166667
5/30/1944,usa,new guinea,wewak,jap positions,,a20,-3.583333333,143.6666667
8/11/1943,usa,aleutian islands,kiska island,gun position,,b24,52.0,177.5
3/18/1944,usa,burma,kongyi,supply dumps,,b25,23.16666667,94.35
11/11/1944,usa,burma,shwebo,marshalling yard,,b25,22.58333333,95.66666667
11/20/1943,usa,new guinea,kulungtufu,village,,b26,-6.4,147.5
11/24/1942,usa,new guinea,gona,ground troops,,b25,-8.666666667,148.3333333
8/11/1943,usa,aleutian islands,kiska island,unidentified target,,b25,52.0,177.5
11/21/1944,usa,burma,monywa,unidentified target,,b25,22.11666667,95.13333333
4/28/1945,usa,burma,prome,dumps,,b25,18.81666667,95.21666667
11/17/1944,usa,bismark archipelago,ring ring plant,unidentified target,,b24,-6.266666667,150.45
9/21/1943,usa,bismark archipelago,cape gloucester,airdrome,,b24,-5.416666667,148.4166667
12/10/1943,usa,new guinea,nambariwa,unidentified target,,b24,-5.966666667,147.4333333
5/4/1945,usa,burma,mergui,town,,b24,12.43333333,98.6
8/17/1944,usa,burma,mawlick,troops,,b25,23.3,94.41666667
1/11/1944,usa,marshall islands,taroa island,ground instal,,b24,8.7,171.2166667
7/2/1943,usa,aleutian islands,kiska island,aa battery,,b25,52.0,177.5
9/20/1943,usa,burma,naba,unidentified target,,b25,24.26666667,96.25
